"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"1489","Tetrapterys inaequalis Cav.",5.701947,NA,7.4e-05,7.556428,NA,0.139413,7.505492,NA,0.011337,9.147294,NA,0.151306,"Mechanism_1"
"1490","Tetrapterys jamesonii Turcz.",5.656309,0.014439,2.5e-05,6.926847,0.289393,0.046471,6.969901,0.153225,0.003779,9.212363,0.181438,0.050435,"Mechanism_1"
"1491","Tetrapterys latibracteolata Nied.",5.700776,0.001839,3.7e-05,6.768962,0.239543,0.069706,7.394829,0.06968,0.005669,8.68536,0.234093,0.075653,"Mechanism_1"
"1492","Tetrapterys magnifolia Ruiz ex Griseb.",5.697544,0.00107,5e-06,7.826984,0.069753,0.009294,7.194966,0.028925,0.000756,9.847838,0.07365,0.010087,"Mechanism_1"
"1493","Tetrapterys maranhamensis A.Juss.",5.700632,0.001635,7e-06,7.629028,0.072116,0.013941,7.285257,0.023169,0.001134,9.55663,0.094648,0.015131,"Mechanism_1"
"1494","Tetrapterys megalantha W.R.Anderson",5.68958,0.001,1.5e-05,7.784994,0.123423,0.027883,7.320006,0.007871,0.002267,9.620859,0.048448,0.030261,"Mechanism_1"
"1495","Tetrapterys mexicana Hook. & Arn.",5.689076,0.002577,3e-06,6.932835,0.072431,0.006337,7.525183,0.012253,0.000515,8.64234,0.080244,0.006878,"Mechanism_1"
"1496","Tetrapterys mucronata Cav.",5.695993,0.000606,1e-06,7.502741,0.034755,0.00101,7.287936,0.010138,8.2e-05,9.418224,0.038333,0.001096,"Mechanism_1"
"1497","Tetrapterys nelsonii Rose",5.691035,0.000844,3.7e-05,7.149648,0.263116,0.069706,7.48655,0.035309,0.005669,9.115094,0.248653,0.075653,"Mechanism_1"
"1498","Tetrapterys nitida A.Juss.",5.696673,0.000574,9e-06,8.036,0.048324,0.017427,7.086219,0.009407,0.001417,10.134017,0.030067,0.018913,"Mechanism_1"
"1499","Tetrapterys paludosa A.Juss.",5.693082,0.001488,7e-06,6.547772,0.082275,0.013941,7.382423,0.023589,0.001134,8.350935,0.063715,0.015131,"Mechanism_1"
"1500","Tetrapterys papyracea Triana & Planch.",5.693831,0.000989,1.5e-05,8.157898,0.057702,0.027883,7.223987,0.034604,0.002267,10.028463,0.056573,0.030261,"Mechanism_1"
"1501","Tetrapterys racemulosa A.Juss.",5.694723,0.003493,1.8e-05,7.049426,0.041829,0.034853,7.431871,0.038554,0.002834,8.856529,0.130851,0.037827,"Mechanism_1"
"1502","Tetrapterys rhodopteron Oliv.",5.678977,0.000683,3.7e-05,7.9472,0.224965,0.069706,7.287065,0.048568,0.005669,9.494688,0.112076,0.075653,"Mechanism_1"
"1503","Tetrapterys seemannii Triana & Planch.",5.698216,0.003258,5e-06,7.710298,0.087565,0.009294,7.451917,0.02542,0.00081,9.361849,0.103344,0.010808,"Mechanism_1"
"1504","Tetrapterys seleriana Nied.",5.699896,0.000477,5e-06,7.196858,0.084319,0.009294,7.497036,0.012576,0.000756,8.854936,0.093561,0.010087,"Mechanism_1"
"1505","Tetrapterys splendens Cuatrec.",5.69314,0.001377,1.8e-05,7.713717,0.066448,0.034853,7.350329,0.00423,0.002834,9.737043,0.047838,0.037827,"Mechanism_1"
"1506","Tetrapterys stipulacea J.F.Macbr.",5.697596,0.000645,1.5e-05,7.60191,0.113798,0.027883,7.157079,0.026819,0.002267,9.784724,0.073406,0.030261,"Mechanism_1"
"1507","Tetrapterys styloptera A.Juss.",5.698054,0.000516,1e-06,7.754639,0.033718,0.001834,7.29488,0.015081,0.000149,9.669605,0.042094,0.001991,"Mechanism_1"
"1508","Tetrapterys subaptera Cuatrec.",5.69491,NA,7.4e-05,8.671972,NA,0.139413,7.300473,NA,0.011337,10.107897,NA,0.151306,"Mechanism_1"
"1509","Tetrapterys tinifolia Triana & Planch.",5.693811,0.001568,2e-06,7.945436,0.06026,0.003983,7.35943,0.023078,0.000324,9.810381,0.05915,0.004323,"Mechanism_1"
"1510","Tetrapterys tysonii Cuatrec. & Croat",5.691204,NA,7.4e-05,7.932362,NA,0.139413,7.381502,NA,0.011337,9.734891,NA,0.151306,"Mechanism_1"
"1511","Tetrapterys xylosteifolia A.Juss.",5.687822,NA,7.4e-05,7.065613,NA,0.139413,7.239215,NA,0.011337,9.11537,NA,0.151306,"Mechanism_1"
"1512","Thryallis brachystachys Lindl.",5.691871,0.001616,1.1e-05,7.128739,0.083873,0.019916,7.343982,0.051393,0.00162,8.966136,0.067003,0.021615,"Mechanism_1"
"1513","Thryallis laburnum S.Moore",5.700165,0.000295,2.5e-05,6.984011,0.009376,0.046471,7.450898,0.023115,0.003779,8.750291,0.056087,0.050435,"Mechanism_1"
"1514","Thryallis latifolia Mart.",5.688703,0.001516,9e-06,6.937469,0.112417,0.017427,7.304253,0.029128,0.001417,8.980799,0.145086,0.018913,"Mechanism_1"
"1515","Thryallis longifolia Mart.",5.695591,0.000975,4e-06,6.556443,0.051102,0.007338,7.387004,0.023105,0.000597,8.388335,0.04829,0.007963,"Mechanism_1"
"1516","Thryallis parviflora C.E.Anderson",5.691204,0,3.7e-05,7.13208,0.005993,0.069706,7.363908,0.003169,0.005669,9.102941,0.031058,0.075653,"Mechanism_1"
"1517","Triopterys jamaicensis L.",5.697597,NA,7.4e-05,7.227662,NA,0.139413,7.501634,NA,0.011337,8.961238,NA,0.151306,"Mechanism_1"
"1518","Triopterys rigida Sw.",5.69983,0.000295,2.5e-05,7.168247,0.075604,0.046471,7.466591,0.004174,0.003779,9.097879,0.102963,0.050435,"Mechanism_1"
"1519","Trigonia boliviana Warm.",5.692497,0.00151,4e-06,7.028455,0.088094,0.007338,7.427503,0.021094,0.000597,8.905138,0.09997,0.007963,"Mechanism_1"
"1520","Trigonia coppenamensis Stafleu",5.697932,NA,7.4e-05,7.865572,NA,0.139413,7.061334,NA,0.011337,10.031221,NA,0.151306,"Mechanism_1"
"1521","Trigonia hypoleuca Griseb.",5.699941,0.000486,7e-06,7.714019,0.048835,0.012674,7.365457,0.022452,0.001031,9.542532,0.052561,0.013755,"Mechanism_1"
"1522","Trigonia killipii J.F.Macbr.",5.697986,0.000838,1.2e-05,7.561613,0.087418,0.023235,7.224291,0.024052,0.00189,9.483493,0.051701,0.025218,"Mechanism_1"
"1523","Trigonia laevis Aubl.",5.698589,0.000495,2e-06,7.658989,0.038592,0.003319,7.270801,0.014809,0.00027,9.575892,0.036056,0.003603,"Mechanism_1"
"1524","Trigonia nivea Cambess.",5.692779,0.00089,1e-06,7.107651,0.037183,0.001584,7.321825,0.011102,0.000129,8.972993,0.039672,0.001719,"Mechanism_1"
"1525","Trigonia prancei Lleras",5.697779,0.000385,7e-06,7.66029,0.081296,0.012674,7.186761,0.041074,0.001031,9.644717,0.134369,0.013755,"Mechanism_1"
"1526","Trigonia reticulata Lleras",5.701947,NA,7.4e-05,7.751475,NA,0.139413,7.2086,NA,0.011337,9.734062,NA,0.151306,"Mechanism_1"
"1527","Trigonia rotundifolia Lleras",5.692553,NA,7.4e-05,7.427144,NA,0.139413,7.371489,NA,0.011337,9.137447,NA,0.151306,"Mechanism_1"
"1528","Trigonia rugosa Benth.",5.699142,0.001274,5e-06,7.266771,0.069397,0.009958,7.5541,0.015308,0.00081,9.008717,0.078993,0.010808,"Mechanism_1"
"1529","Trigonia rytidocarpa Casar.",5.691527,0.003764,2.5e-05,7.096391,0.081048,0.046471,7.216649,0.039308,0.003779,9.056964,0.096129,0.050435,"Mechanism_1"
"1530","Trigonia sericea Kunth",5.688771,0.003675,7e-06,7.628947,0.111291,0.012674,7.230802,0.047252,0.001031,9.671714,0.127346,0.013755,"Mechanism_1"
"1531","Trigonia villosa Aubl.",5.697804,0.001095,7e-06,7.518957,0.112757,0.012674,7.334137,0.017409,0.001031,9.408081,0.08857,0.013755,"Mechanism_1"
"1532","Trigonia virens J.F.Macbr.",5.699723,0.00047,4e-06,7.814077,0.041415,0.008201,7.208578,0.02773,0.000667,9.805448,0.047511,0.0089,"Mechanism_1"
"1533","Anchietea ferrucciae Paula-Souza & Zmarzty",5.682389,NA,7.4e-05,6.986566,NA,0.139413,7.340187,NA,0.011337,8.793612,NA,0.151306,"Mechanism_1"
"1534","Anchietea pyrifolia A.St.-Hil.",5.680958,0.002302,4e-06,7.041884,0.066271,0.006971,7.257756,0.034848,0.000567,9.018883,0.089381,0.007565,"Mechanism_1"
"1535","Anchietea selloviana Cham. & Schltdl.",5.688602,0.001304,4e-06,6.831376,0.065868,0.006971,7.288052,0.023943,0.000567,8.733741,0.071839,0.007565,"Mechanism_1"
"1536","Hybanthopsis bahiensis Paula-Souza",5.694905,0.001754,1.8e-05,6.607143,0.108051,0.034853,7.335069,0.042468,0.002834,8.399659,0.12935,0.037827,"Mechanism_1"
"1537","Byttneria benensis Britton",5.697058,0.000683,3e-06,7.545604,0.047886,0.006337,7.242333,0.013405,0.000515,9.514819,0.043514,0.006878,"Mechanism_1"
"1538","Byttneria catalpifolia Jacq.",5.694062,0.001113,1e-06,7.399608,0.066873,0.002178,7.422777,0.017823,0.000177,9.230547,0.070586,0.002364,"Mechanism_1"
"1539","Byttneria fulva Poepp. & Endl.",5.698109,0.000184,4e-06,7.776549,0.05592,0.008201,7.114012,0.015516,0.000667,9.866363,0.069048,0.0089,"Mechanism_1"
"1540","Byttneria oranensis Cristóbal",5.689515,NA,7.4e-05,6.839476,NA,0.139413,7.515345,NA,0.011337,8.825413,NA,0.151306,"Mechanism_1"
"1541","Combretum argenteum Bertol.",5.699888,0.001278,5e-06,7.316096,0.0944,0.008713,7.544466,0.016679,0.000709,9.096543,0.114488,0.009457,"Mechanism_1"
"1542","Combretum assimile Eichler",5.696429,0.001436,2e-06,7.658804,0.071626,0.004497,7.241941,0.020553,0.000366,9.643815,0.067403,0.004881,"Mechanism_1"
"1543","Combretum brevistylum Eichler",5.698155,0.000447,1.2e-05,7.606531,0.163988,0.023235,7.213996,0.064791,0.00162,9.644211,0.172395,0.021615,"Mechanism_1"
"1544","Combretum farinosum Kunth",5.696787,0.001133,1e-06,7.050238,0.045792,0.002324,7.52654,0.010222,0.000192,8.818035,0.046462,0.002565,"Mechanism_1"
"1545","Combretum formosum G.Don",5.702325,0.002153,1.2e-05,7.33032,0.077819,0.023235,7.577013,0.039891,0.00189,9.090727,0.104831,0.025218,"Mechanism_1"
"1546","Combretum gracile Schott",5.7018,0.001191,1.1e-05,7.655406,0.16429,0.019916,7.385466,0.031715,0.00162,9.650235,0.117575,0.021615,"Mechanism_1"
"1547","Combretum hilariana D.Dietr.",5.698835,0.001468,1.1e-05,6.876933,0.158804,0.019916,7.444516,0.018246,0.00162,8.630676,0.12675,0.021615,"Mechanism_1"
"1548","Combretum laurifolium Mart.",5.699145,0.000562,2e-06,7.800178,0.039332,0.004647,7.2776,0.024242,0.000378,9.713832,0.04985,0.005044,"Mechanism_1"
"1549","Combretum leprosum Mart.",5.700044,0.000503,1e-06,7.036057,0.031876,0.001143,7.423242,0.006778,9.3e-05,8.816683,0.031981,0.00124,"Mechanism_1"
"1550","Combretum llewelynii J.F.Macbr.",5.695747,0.000966,3e-06,7.95454,0.044522,0.006061,7.103389,0.014075,0.000493,10.038737,0.031029,0.006579,"Mechanism_1"
"1551","Combretum mellifluum Eichler",5.699765,0.000829,1e-06,7.044634,0.037553,0.002324,7.406008,0.009227,0.000189,8.864283,0.039646,0.002522,"Mechanism_1"
"1552","Combretum monetaria Mart.",5.697394,0.000726,2e-06,6.474051,0.036396,0.004497,7.418769,0.013838,0.000366,8.267378,0.038536,0.004881,"Mechanism_1"
"1553","Combretum pavonii G.Don",5.670848,0.021718,2.5e-05,6.71029,0.01522,0.046471,7.083713,0.214449,0.003779,8.717796,0.26782,0.050435,"Mechanism_1"
"1554","Combretum pyramidatum Desv.",5.699664,0.000937,7e-06,7.566051,0.07627,0.012674,7.361799,0.027045,0.001031,9.431172,0.054761,0.013755,"Mechanism_1"
"1555","Combretum rohrii Exell",5.698602,0.001006,3.7e-05,7.735273,0.017922,0.069706,7.341437,0.009721,0.005669,9.638995,0.003387,0.075653,"Mechanism_1"
"1556","Combretum rotundifolium Rich.",5.699677,0.000279,1e-06,7.717904,0.027301,0.00202,7.289231,0.013123,0.000162,9.645776,0.030832,0.002162,"Mechanism_1"
"1557","Combretum rovirosae Exell",5.699793,0.001313,1.1e-05,7.494999,0.078397,0.019916,7.485293,0.02239,0.00162,9.268146,0.124473,0.021615,"Mechanism_1"
"1558","Combretum vernicosum Rusby",5.697204,0.00076,3e-06,7.351397,0.049754,0.005163,7.355763,0.013316,0.00042,9.173906,0.049966,0.005604,"Mechanism_1"
"1559","Adelobotrys klugii Wurdack",5.697148,0.000481,8e-06,7.897674,0.134471,0.01549,7.124078,0.027787,0.00126,10.028007,0.106045,0.016812,"Mechanism_1"
"1560","Graffenrieda patens Triana",5.695124,0.000273,7e-06,8.128501,0.03325,0.012674,7.1425,0.01041,0.001031,10.077199,0.036221,0.013755,"Mechanism_1"
"1561","Tococa croatii Almeda",5.681865,0.004941,3.7e-05,7.952436,0.218315,0.069706,7.306567,0.024493,0.005669,9.765661,0.178392,0.075653,"Mechanism_1"
"1562","Aristolochia acutifolia Duch.",5.695902,0.00098,2e-06,7.946145,0.037228,0.003983,7.209068,0.021189,0.000324,9.937445,0.040842,0.004323,"Mechanism_1"
"1563","Aristolochia anguicida Jacq.",5.6969,0.001242,2e-06,7.225986,0.069752,0.0041,7.514776,0.012794,0.000333,8.952889,0.073567,0.00445,"Mechanism_1"
"1564","Aristolochia arborea Linden",5.694542,0.004553,1.8e-05,7.786756,0.094334,0.034853,7.443394,0.019363,0.002834,9.497552,0.202464,0.037827,"Mechanism_1"
"1565","Aristolochia arcuata Mast.",5.69029,0.002252,6e-06,7.316848,0.054018,0.010724,7.290202,0.021696,0.000872,9.222714,0.053461,0.011639,"Mechanism_1"
"1566","Aristolochia bahiensis F.González",5.695917,0.000788,1.8e-05,6.964464,0.272275,0.034853,7.285824,0.050908,0.002834,8.983628,0.285359,0.037827,"Mechanism_1"
"1567","Aristolochia barbourii Barringer",5.698602,NA,7.4e-05,7.797291,NA,0.139413,7.21524,NA,0.011337,9.696648,NA,0.151306,"Mechanism_1"
"1568","Aristolochia bilabiata L.",5.701613,NA,7.4e-05,7.057898,NA,0.139413,7.569928,NA,0.011337,8.672144,NA,0.151306,"Mechanism_1"
"1569","Aristolochia bilobata L.",5.694199,0.00875,3.7e-05,7.009584,0.064533,0.069706,7.453562,NA,0.011337,9.088512,NA,0.151306,"Mechanism_1"
"1570","Aristolochia birostris Duch.",5.697985,0.000978,2e-06,6.638504,0.064369,0.004647,7.408659,0.011281,0.000378,8.444404,0.059889,0.005044,"Mechanism_1"
"1571","Aristolochia boliviensis Kuntze",5.690658,0.002174,7e-06,6.890474,0.082265,0.012674,7.480806,0.018812,0.001031,8.54718,0.101149,0.013755,"Mechanism_1"
"1572","Aristolochia burelae Herzog",5.688891,0.003824,1.1e-05,6.599673,0.110518,0.019916,7.495387,0.025784,0.00162,8.312628,0.158107,0.021615,"Mechanism_1"
"1573","Aristolochia cauliflora Ule",5.69736,0.000588,7e-06,7.591275,0.122304,0.013941,7.155455,0.022173,0.001134,9.746991,0.093803,0.015131,"Mechanism_1"
"1574","Aristolochia ceresensis Kuntze",5.69659,NA,7.4e-05,6.818924,NA,0.139413,7.625107,NA,0.011337,8.075272,NA,0.151306,"Mechanism_1"
"1575","Aristolochia chachapoyensis Ahumada",5.684241,0.008726,2.5e-05,6.670985,0.189845,0.046471,7.286763,0.010674,0.003779,8.50601,0.096151,0.050435,"Mechanism_1"
"1576","Aristolochia chiquitensis Duch.",5.698932,0.001424,1.2e-05,7.296684,0.136962,0.023235,7.376043,0.065261,0.00189,9.142261,0.256852,0.025218,"Mechanism_1"
"1577","Aristolochia clavidenia Griseb.",5.697258,0.002348,3.7e-05,7.142577,0.165295,0.069706,7.469226,0.087724,0.005669,9.092279,0.335911,0.075653,"Mechanism_1"
"1578","Aristolochia consimilis Mast.",5.701446,0.000167,3.7e-05,7.771949,0.073466,0.069706,7.444819,0.00526,0.005669,9.497997,0.054087,0.075653,"Mechanism_1"
"1579","Aristolochia cordiflora Mutis ex Kunth",5.698113,0.001261,5e-06,7.944332,0.092074,0.009958,7.336832,0.028747,0.000872,9.843397,0.085228,0.011639,"Mechanism_1"
"1580","Aristolochia cordigera Willd. ex Klotzsch",5.703384,0.003099,2.5e-05,6.826384,0.123652,0.046471,7.426487,0.021365,0.003779,8.73677,0.152918,0.050435,"Mechanism_1"
"1581","Aristolochia cornuta Mast.",5.696589,0.001343,3.7e-05,8.057392,0.086997,0.069706,7.097684,0.037207,0.005669,10.037793,0.028281,0.075653,"Mechanism_1"
"1582","Aristolochia cruenta Barringer",5.691709,0.001181,3.7e-05,8.146652,0.114616,0.069706,7.356251,0.007663,0.005669,9.716885,0.015636,0.075653,"Mechanism_1"
"1583","Aristolochia cynanchifolia Mart. & Zucc.",5.686124,0.001959,2.5e-05,7.20251,0.058643,0.046471,7.157571,0.026114,0.003779,9.201707,0.05332,0.050435,"Mechanism_1"
"1584","Aristolochia daemoninoxia Mast.",5.695155,0.002228,1.8e-05,7.562441,0.144822,0.034853,7.375672,0.021293,0.002834,9.454662,0.02863,0.037827,"Mechanism_1"
"1585","Aristolochia dalyi F.González",5.697708,0.000975,2.5e-05,7.613043,0.234371,0.046471,7.145213,0.051214,0.003779,9.776058,0.156121,0.050435,"Mechanism_1"
"1586","Aristolochia deltoidea Kunth",5.682834,0.011403,3.7e-05,6.632625,0.051986,0.069706,7.233394,0.089776,0.005669,8.962446,0.042591,0.075653,"Mechanism_1"
"1587","Aristolochia didyma S.Moore",5.697322,0.000813,4e-06,7.638034,0.078092,0.006971,7.235606,0.02384,0.000567,9.696405,0.061464,0.007565,"Mechanism_1"
"1588","Aristolochia elegans Mast.",5.687487,0.002142,3e-06,7.108539,0.091239,0.005163,7.398351,0.026905,0.00042,8.957261,0.099687,0.005604,"Mechanism_1"
"1589","Aristolochia eriantha Mart. & Zucc.",5.694226,0.004711,3.7e-05,6.820421,0.068151,0.069706,7.379424,0.104945,0.005669,8.581354,0.05006,0.075653,"Mechanism_1"
"1590","Aristolochia esperanzae Kuntze",5.693083,0.001011,2e-06,7.129398,0.04111,0.0034,7.398186,0.010283,0.000277,8.965503,0.041175,0.00369,"Mechanism_1"
"1591","Aristolochia fimbriata Cham.",5.684842,0.005624,1.5e-05,6.856499,0.13605,0.027883,7.466976,0.038805,0.002267,8.409732,0.21234,0.030261,"Mechanism_1"
"1592","Aristolochia floribunda Lem.",5.69491,NA,7.4e-05,7.244228,NA,0.139413,7.203406,NA,0.011337,9.572689,NA,0.151306,"Mechanism_1"
"1593","Aristolochia foetida Kunth",5.685843,0.003559,6e-06,6.927369,0.09108,0.010724,7.528811,0.013991,0.000872,8.604458,0.062227,0.011639,"Mechanism_1"
"1594","Aristolochia fosteri Barringer",5.666254,NA,7.4e-05,7.179308,NA,0.139413,7.181592,NA,0.011337,9.144201,NA,0.151306,"Mechanism_1"
"1595","Aristolochia fragrantissima Ruiz",5.695772,0.000815,1.1e-05,7.851754,0.174919,0.019916,7.119631,0.031848,0.00162,9.95964,0.17535,0.021615,"Mechanism_1"
"1596","Aristolochia gibertii Hook.",5.694695,0.001153,9e-06,7.059988,0.060335,0.017427,7.489549,0.020456,0.001417,8.739574,0.100476,0.018913,"Mechanism_1"
"1597","Aristolochia gigantea Mart. & Zucc.",5.692852,0.000968,3e-06,6.815571,0.04954,0.005577,7.34163,0.015133,0.000453,8.719367,0.044883,0.006052,"Mechanism_1"
"1598","Aristolochia gracilipedunculata F.González",5.690866,0.000675,3.7e-05,7.134614,0.125205,0.069706,7.183077,0.008352,0.005669,9.138709,0.033618,0.075653,"Mechanism_1"
"1599","Aristolochia grandiflora Sw.",5.698923,0.000565,2e-06,7.68534,0.062766,0.003873,7.458276,0.011759,0.000324,9.480834,0.066918,0.004323,"Mechanism_1"
"1600","Aristolochia hians Willd.",5.69423,0.003702,3.7e-05,7.594369,0.160112,0.069706,7.366495,0.034126,0.005669,9.542611,0.054488,0.075653,"Mechanism_1"
"1601","Aristolochia hilariana Duch.",5.686467,NA,7.4e-05,7.469654,NA,0.139413,7.156956,NA,0.011337,9.345308,NA,0.151306,"Mechanism_1"
"1602","Aristolochia hoehneana O.C.Schmidt",5.695403,0.002094,1.2e-05,7.295425,0.057192,0.023235,7.342383,0.031691,0.00189,9.245934,0.081557,0.025218,"Mechanism_1"
"1603","Aristolochia holostylis F.González",5.699963,0.000773,3e-06,7.247056,0.039705,0.005809,7.381326,0.014705,0.000472,9.061843,0.052693,0.006304,"Mechanism_1"
"1604","Aristolochia hypoglauca Kuhlm.",5.686228,0.003489,2.5e-05,7.292128,0.08336,0.046471,7.156923,0.017117,0.003779,9.200766,0.023189,0.050435,"Mechanism_1"
"1605","Aristolochia inflata Kunth",5.695548,0.002512,4e-06,7.388419,0.111781,0.007745,7.420298,0.030021,0.000667,9.291899,0.147288,0.0089,"Mechanism_1"
"1606","Aristolochia klugii O.C.Schmidt",5.69769,0.00091,1.1e-05,8.024546,0.090422,0.019916,7.124232,0.01535,0.00162,10.108969,0.100268,0.021615,"Mechanism_1"
"1607","Aristolochia labiata Willd.",5.690636,0.001056,2e-06,7.124664,0.051656,0.002904,7.294651,0.013851,0.000236,9.063751,0.053507,0.003152,"Mechanism_1"
"1608","Aristolochia lagesiana Ule",5.696086,0.00059,1.8e-05,7.93196,0.23421,0.034853,7.100812,0.035185,0.002834,10.107853,0.191127,0.037827,"Mechanism_1"
"1609","Aristolochia lanceolatolorata S.Moore",5.698602,NA,7.4e-05,7.474772,NA,0.139413,7.221836,NA,0.011337,9.562897,NA,0.151306,"Mechanism_1"
"1610","Aristolochia leuconeura Linden",5.698123,0.000805,3e-06,7.850975,0.068169,0.006337,7.367243,0.029941,0.00054,9.659286,0.069842,0.007205,"Mechanism_1"
"1611","Aristolochia limai Hoehne",5.691874,0.003036,3.7e-05,7.260638,0.068456,0.069706,7.173707,0.035634,0.005669,9.177979,0.108396,0.075653,"Mechanism_1"
"1612","Aristolochia lindeniana Duch.",5.701611,0.002005,3.7e-05,7.014649,0.293224,0.069706,7.535603,0.021348,0.005669,9.200542,0.444175,0.075653,"Mechanism_1"
"1613","Aristolochia lindneri A.Berger",5.697461,0.000777,1.5e-05,6.811118,0.09019,0.027883,7.544893,0.02684,0.002267,8.453153,0.234136,0.030261,"Mechanism_1"
"1614","Aristolochia linearifolia Wright ex Griseb.",5.698434,0.001173,3.7e-05,6.799721,0.508152,0.069706,7.546391,0.01056,0.005669,8.588965,0.167403,0.075653,"Mechanism_1"
"1615","Aristolochia lingua Malme",5.680343,NA,7.4e-05,7.155396,NA,0.139413,7.476472,NA,0.011337,8.759982,NA,0.151306,"Mechanism_1"
"1616","Aristolochia lingulata Ule",5.689885,0.005926,1.8e-05,7.952716,0.325429,0.034853,7.103112,0.038406,0.002834,10.056258,0.294882,0.037827,"Mechanism_1"
"1617","Aristolochia longispathulata F.González",5.69095,0.000784,1.8e-05,7.237297,0.088042,0.034853,7.20274,0.017817,0.002834,9.120914,0.025544,0.037827,"Mechanism_1"
"1618","Aristolochia lutescens Duch.",5.705614,NA,7.4e-05,6.591674,NA,0.139413,7.468513,NA,0.011337,8.472614,NA,0.151306,"Mechanism_1"
"1619","Aristolochia marianensis Ahumada",5.671087,NA,7.4e-05,7.546446,NA,0.139413,7.085064,NA,0.011337,9.531626,NA,0.151306,"Mechanism_1"
"1620","Aristolochia mathewsii Duch.",5.699942,NA,7.4e-05,7.226209,NA,0.139413,7.229839,NA,0.011337,9.310548,NA,0.151306,"Mechanism_1"
"1621","Aristolochia maxima Jacq.",5.697182,0.000666,1e-06,7.542801,0.044834,0.001549,7.404581,0.015852,0.000127,9.38963,0.053368,0.0017,"Mechanism_1"
"1622","Aristolochia melgueiroi Barringer & F.Guánchez",5.695582,NA,7.4e-05,8.112827,NA,0.139413,7.212294,NA,0.011337,10.143174,NA,0.151306,"Mechanism_1"
"1623","Aristolochia mishuyacensis O.C.Schmidt",5.697148,0.000975,2.5e-05,7.910886,0.102313,0.046471,7.167277,0.063586,0.003779,9.920619,0.092744,0.050435,"Mechanism_1"
"1624","Aristolochia mossii S.Moore",5.695115,0.001241,9e-06,7.49487,0.171357,0.017427,7.302014,0.040326,0.001417,9.432688,0.200343,0.018913,"Mechanism_1"
"1625","Aristolochia nelsonii Eastw.",5.701947,NA,7.4e-05,6.602588,NA,0.139413,7.607878,NA,0.011337,8.689128,NA,0.151306,"Mechanism_1"
"1626","Aristolochia nevesarmondiana Hoehne",5.692317,0.003316,2.5e-05,6.969573,0.10454,0.046471,7.204563,0.039367,0.003779,9.082577,0.094964,0.050435,"Mechanism_1"
"1627","Aristolochia nummularifolia Kunth",5.696135,0.000904,2e-06,7.484357,0.059079,0.003575,7.37049,0.010228,0.000291,9.313365,0.05293,0.00388,"Mechanism_1"
"1628","Aristolochia oblongata Jacq.",5.68443,NA,7.4e-05,6.96885,NA,0.139413,7.463363,NA,0.011337,8.664578,NA,0.151306,"Mechanism_1"
"1629","Aristolochia odora Steud.",5.692051,0.003872,1.5e-05,7.285678,0.159854,0.027883,7.2925,0.040778,0.002267,9.095166,0.156095,0.030261,"Mechanism_1"
"1630","Aristolochia odoratissima L.",5.696315,0.001535,2e-06,7.428455,0.064532,0.002845,7.383029,0.021083,0.000231,9.232935,0.073224,0.003088,"Mechanism_1"
