"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"495","Dioclea sericea Kunth",5.682057,0.003631,1.1e-05,7.412619,0.115184,0.019916,7.252185,0.030891,0.00162,9.450013,0.082382,0.021615,"Mechanism_1"
"496","Dioclea steyermarkii R.H.Maxwell",5.701947,NA,7.4e-05,7.754482,NA,0.139413,7.418181,NA,0.011337,9.66903,NA,0.151306,"Mechanism_1"
"497","Dioclea violacea Mart. ex Benth.",5.695261,0.000778,1e-06,7.164218,0.054407,0.001765,7.329552,0.012429,0.000145,9.054072,0.056751,0.00194,"Mechanism_1"
"498","Dioclea wilsonii Standl.",5.696767,0.000806,1e-06,7.583177,0.059838,0.002324,7.367282,0.014542,0.000195,9.384056,0.062229,0.002609,"Mechanism_1"
"499","Galactia acapulcensis Rose",5.689768,0.003372,7e-06,7.07363,0.11147,0.013941,7.426731,0.032651,0.001134,8.870496,0.149568,0.015131,"Mechanism_1"
"500","Galactia argentea Brandegee",5.69488,0.007735,3.7e-05,6.823308,0.280836,0.069706,7.566831,0.090925,0.005669,8.478818,0.230812,0.075653,"Mechanism_1"
"501","Galactia benthamiana Micheli",5.686831,0.004599,1.5e-05,7.236466,0.114824,0.027883,7.325698,0.056011,0.002267,9.073723,0.104361,0.030261,"Mechanism_1"
"502","Galactia brachyodon Griseb.",5.699774,0.000168,3.7e-05,7.180297,0.127576,0.069706,7.529844,0.027106,0.005669,8.952629,0.196262,0.075653,"Mechanism_1"
"503","Galactia discolor Donn.Sm.",5.700611,NA,7.4e-05,7.153834,NA,0.139413,7.507141,NA,0.011337,8.848796,NA,0.151306,"Mechanism_1"
"504","Galactia dubia DC.",5.693329,0.004616,8e-06,6.976352,0.120447,0.01549,7.480327,0.033529,0.00126,8.778598,0.14315,0.016812,"Mechanism_1"
"505","Galactia earlei Britton",5.696058,0.007558,3.7e-05,7.145554,0.358838,0.069706,7.474505,0.033185,0.005669,9.37476,0.261371,0.075653,"Mechanism_1"
"506","Galactia fiebrigiana Burkart",5.663936,0.003916,1.5e-05,6.626856,0.106773,0.027883,7.446259,0.018418,0.002267,8.239178,0.05573,0.030261,"Mechanism_1"
"507","Galactia glaucescens Kunth",5.695714,0.000744,1e-06,7.208486,0.028882,0.001964,7.360889,0.007746,0.00016,9.085056,0.027834,0.002131,"Mechanism_1"
"508","Galactia jussiaeana Kunth",5.699969,0.000716,1e-06,7.200356,0.045679,0.001328,7.404884,0.008752,0.000107,9.040031,0.04884,0.001427,"Mechanism_1"
"509","Galactia latisiliqua Desv.",5.696199,0.001527,1.1e-05,6.942986,0.13353,0.019916,7.446076,0.04815,0.00162,8.62112,0.209119,0.021615,"Mechanism_1"
"510","Galactia lindenii Burkart",5.659482,0.000523,3.7e-05,6.962146,0.251623,0.069706,7.185633,0.016283,0.005669,9.073866,0.016677,0.075653,"Mechanism_1"
"511","Galactia longiflora Arn.",5.683577,0.002551,3.7e-05,6.975129,0.248896,0.069706,7.425952,0.001787,0.005669,8.845667,0.071509,0.075653,"Mechanism_1"
"512","Galactia martii DC.",5.686656,0.001368,3e-06,7.095911,0.046036,0.005163,7.324673,0.019699,0.00042,9.014779,0.047764,0.005604,"Mechanism_1"
"513","Galactia multiflora B.L.Rob.",5.689488,0.003879,4e-06,6.943407,0.086765,0.007338,7.5088,0.022195,0.000597,8.77339,0.112249,0.007963,"Mechanism_1"
"514","Galactia remansoana Harms",5.697578,0.001582,5e-06,6.487652,0.071499,0.008713,7.439715,0.018601,0.000709,8.28941,0.085972,0.009457,"Mechanism_1"
"515","Galactia spiciformis Torr. & A.Gray",5.699633,0.001001,7e-06,7.107479,0.041893,0.012674,7.513169,0.011735,0.001031,8.795743,0.048796,0.013755,"Mechanism_1"
"516","Galactia stereophylla Harms",5.68734,0.005511,2.5e-05,7.407634,0.079864,0.046471,7.349561,0.022869,0.003779,9.210043,0.076715,0.050435,"Mechanism_1"
"517","Mucuna argyrophylla Standl.",5.694284,0.001426,3e-06,7.614635,0.066696,0.005809,7.429361,0.014395,0.000493,9.430208,0.065878,0.006579,"Mechanism_1"
"518","Mucuna globulifera T.M.Moura, N.Zamora & A.M.G.Azevedo",5.691701,0.008088,2.5e-05,8.042612,0.083934,0.046471,7.343687,0.076921,0.003779,9.876986,0.093468,0.050435,"Mechanism_1"
"519","Mucuna rostrata Benth.",5.693746,0.000933,1e-06,7.719289,0.058097,0.001992,7.177912,0.014311,0.000162,9.749043,0.059702,0.002162,"Mechanism_1"
"520","Mucuna sloanei Fawc. & Rendle",5.697527,0.000491,1e-06,7.506286,0.033021,0.000996,7.364425,0.010649,8.4e-05,9.370951,0.035593,0.001121,"Mechanism_1"
"521","Nissolia fruticosa Jacq.",5.692411,0.001264,1e-06,7.03961,0.050702,0.001992,7.505593,0.008078,0.000164,8.782321,0.053988,0.002193,"Mechanism_1"
"522","Nissolia leiogyne Sandwith",5.68969,0.00344,4e-06,6.829242,0.066407,0.006971,7.528521,0.014783,0.000567,8.472024,0.060319,0.007565,"Mechanism_1"
"523","Oxyrhynchus volubilis Brandegee",5.673151,NA,7.4e-05,7.366445,NA,0.139413,7.477038,NA,0.011337,8.465268,NA,0.151306,"Mechanism_1"
"524","Pachyrhizus panamensis R.T.Clausen",5.703616,NA,7.4e-05,7.58883,NA,0.139413,7.451822,NA,0.011337,9.437237,NA,0.151306,"Mechanism_1"
"525","Phaseolus anisotrichos Schltdl.",5.680096,0.00195,2e-06,6.978611,0.055279,0.002966,7.478154,0.012958,0.000241,8.724741,0.063183,0.003219,"Mechanism_1"
"526","Phaseolus chiapasanus Piper",5.686385,0.006396,1.5e-05,7.178315,0.331297,0.027883,7.434746,0.044773,0.002267,9.048739,0.21213,0.030261,"Mechanism_1"
"527","Phaseolus costaricensis Freytag & Debouck",5.668093,0.002185,2.5e-05,8.021657,0.095816,0.046471,7.16169,0.094592,0.003779,9.930158,0.091497,0.050435,"Mechanism_1"
"528","Phaseolus filiformis Benth.",5.695246,NA,7.4e-05,5.533389,NA,0.139413,7.601402,NA,0.011337,7.165493,NA,0.151306,"Mechanism_1"
"529","Phaseolus microcarpus Mart.",5.686938,0.00253,3e-06,6.823164,0.066437,0.004807,7.523468,0.011358,0.000405,8.555847,0.063268,0.005404,"Mechanism_1"
"530","Phaseolus oligospermus Piper",5.68651,0.002828,8e-06,7.171931,0.083427,0.01549,7.458992,0.01673,0.00126,9.078868,0.097232,0.016812,"Mechanism_1"
"531","Phaseolus pachyrrhizoides Harms",5.66313,0.001976,2.5e-05,6.25146,0.210342,0.046471,7.290215,0.043242,0.003779,8.834057,0.086325,0.050435,"Mechanism_1"
"532","Phaseolus pedicellatus Benth.",5.665215,0.002,4e-06,6.806985,0.107207,0.007338,7.419569,0.024486,0.000597,8.462246,0.106734,0.007963,"Mechanism_1"
"533","Phaseolus tuerckheimii Donn.Sm.",5.674541,0.005825,8e-06,7.831957,0.071233,0.01549,7.330915,0.055444,0.00126,9.508624,0.149313,0.016812,"Mechanism_1"
"534","Phaseolus xanthotrichus Piper",5.674291,0.005012,1.2e-05,7.09227,0.174689,0.023235,7.462224,0.027005,0.00189,8.690429,0.173344,0.025218,"Mechanism_1"
"535","Rhynchosia amabilis Grear",5.686288,0.004241,3.7e-05,7.318083,0.146426,0.069706,7.466245,0.047464,0.005669,8.525878,0.213498,0.075653,"Mechanism_1"
"536","Rhynchosia burkartii Fortunato",5.694047,0.001188,6e-06,6.752494,0.081182,0.010724,7.540764,0.014138,0.000872,8.289367,0.102527,0.011639,"Mechanism_1"
"537","Rhynchosia calycosa Hemsl.",5.699998,0.000983,7e-06,7.559849,0.089902,0.012674,7.517169,0.016853,0.001134,9.218209,0.071991,0.015131,"Mechanism_1"
"538","Rhynchosia discolor M.Martens & Galeotti",5.67314,0.001946,3e-06,7.003152,0.06563,0.006061,7.453715,0.013834,0.000493,8.719575,0.058762,0.006579,"Mechanism_1"
"539","Rhynchosia edulis Griseb.",5.690836,0.000961,1e-06,7.004387,0.038369,0.001532,7.429701,0.010093,0.000125,8.843069,0.04178,0.001663,"Mechanism_1"
"540","Rhynchosia erythrinoides Schltdl. & Cham.",5.688975,0.003202,3e-06,7.573119,0.099059,0.005809,7.364979,0.040665,0.000493,9.375713,0.094914,0.006579,"Mechanism_1"
"541","Rhynchosia mantaroensis J.F.Macbr.",5.663029,0.003474,1.8e-05,6.500054,0.140614,0.034853,7.209547,0.036426,0.002834,8.755688,0.135379,0.037827,"Mechanism_1"
"542","Rhynchosia melanocarpa Grear",5.694122,0.000847,2e-06,7.185385,0.042343,0.002904,7.346068,0.011851,0.000236,9.094566,0.045446,0.003152,"Mechanism_1"
"543","Rhynchosia monticola Grear",5.675212,NA,7.4e-05,7.718241,NA,0.139413,7.377134,NA,0.011337,9.499646,NA,0.151306,"Mechanism_1"
"544","Rhynchosia naineckensis Fortunato",5.688805,0.003298,1.1e-05,6.906518,0.157239,0.019916,7.419506,0.031049,0.00162,8.777957,0.152715,0.021615,"Mechanism_1"
"545","Rhynchosia quercetorum Standl.",5.680767,0.007815,1.5e-05,7.814329,0.122393,0.027883,7.297831,0.079939,0.002267,9.834956,0.125148,0.030261,"Mechanism_1"
"546","Rhynchosia tamaulipensis Grear",5.690528,NA,7.4e-05,7.305188,NA,0.139413,7.475339,NA,0.011337,8.946896,NA,0.151306,"Mechanism_1"
"547","Rhynchosia yucatanensis Grear",5.699021,5e-04,1.8e-05,7.096114,0.020018,0.034853,7.472872,0.006028,0.002834,8.768198,0.075752,0.037827,"Mechanism_1"
"548","Teramnus volubilis Sw.",5.697462,0.001486,3e-06,7.322341,0.067352,0.004807,7.393406,0.02053,0.000405,9.123919,0.079086,0.005404,"Mechanism_1"
"549","Diclidanthera laurifolia Mart.",5.691574,0.002234,1.1e-05,7.193675,0.037454,0.019916,7.218124,0.028221,0.00162,9.118937,0.036999,0.021615,"Mechanism_1"
"550","Allomarkgrafia brenesiana Woodson",5.67761,NA,7.4e-05,8.208764,NA,0.139413,7.299797,NA,0.011337,10.025484,NA,0.151306,"Mechanism_1"
"551","Allomarkgrafia ecuatoriana J.F.Morales",5.690191,NA,7.4e-05,7.74457,NA,0.139413,7.142037,NA,0.011337,9.778321,NA,0.151306,"Mechanism_1"
"552","Allomarkgrafia foreroi A.H.Gentry",5.699941,0.001004,3.7e-05,8.196688,0.58287,0.069706,7.327572,0.055174,0.005669,10.353532,0.369294,0.075653,"Mechanism_1"
"553","Allomarkgrafia laxiflora A.H.Gentry",5.682141,0.00458,2.5e-05,8.03825,0.393637,0.046471,7.062779,0.074539,0.003779,9.816994,0.351599,0.050435,"Mechanism_1"
"554","Allomarkgrafia plumeriiflora Woodson",5.692174,0.001621,4e-06,7.945512,0.063242,0.007338,7.369124,0.014994,0.000597,9.801564,0.041585,0.007963,"Mechanism_1"
"555","Allomarkgrafia tubiflora Woodson ex Dwyer",5.696924,0.002014,3.7e-05,7.322872,0.13069,0.069706,7.244885,0.03925,0.005669,9.603175,0.068507,0.075653,"Mechanism_1"
"556","Araujia plumosa Schltr.",5.686617,0.00213,4e-06,6.823346,0.086265,0.007745,7.438854,0.016298,0.00063,8.683532,0.08682,0.008406,"Mechanism_1"
"557","Araujia sericifera Brot.",5.679786,0.004012,8e-06,7.285863,0.096143,0.01549,7.247944,0.063767,0.00126,9.187975,0.148018,0.016812,"Mechanism_1"
"558","Araujia stormiana Morong",5.698602,0.000512,2.5e-05,6.872495,0.141639,0.046471,7.550861,0.036899,0.003779,8.430867,0.228942,0.050435,"Mechanism_1"
"559","Bahiella infundibuliflora J.F.Morales",5.68426,0.00017,3.7e-05,7.35547,0.040251,0.069706,7.176633,0.002675,0.005669,9.267932,0.017794,0.075653,"Mechanism_1"
"560","Beaumontia grandiflora Wall.",5.692867,0.004846,2.5e-05,7.015692,0.241448,0.046471,7.456806,0.113122,0.003779,8.800432,0.230583,0.050435,"Mechanism_1"
"561","Blepharodon ampliflorum E.Fourn.",5.683704,0.001678,3e-06,7.040978,0.074665,0.006061,7.275281,0.019389,0.000493,8.942006,0.08929,0.006579,"Mechanism_1"
"562","Blepharodon bicolor Decne.",5.697028,0.00165,5e-06,7.073407,0.089663,0.009958,7.417231,0.0177,0.00081,8.854616,0.082915,0.010808,"Mechanism_1"
"563","Blepharodon bicuspidatum E.Fourn.",5.691852,0.001484,3e-06,7.343961,0.04546,0.005577,7.292202,0.013947,0.000453,9.247146,0.045735,0.006052,"Mechanism_1"
"564","Blepharodon colombianum Morillo",5.674868,NA,7.4e-05,7.758761,NA,0.139413,7.21524,NA,0.011337,9.772239,NA,0.151306,"Mechanism_1"
"565","Blepharodon costae Fontella & Morillo",5.700945,0.000334,3.7e-05,7.518489,0.03637,0.069706,7.381182,0.004049,0.005669,9.34442,0.060829,0.075653,"Mechanism_1"
"566","Blepharodon cuatrecasasii Morillo",5.694342,0.011273,3.7e-05,7.154066,0.04337,0.069706,7.438543,0.192888,0.005669,8.812748,0.555621,0.075653,"Mechanism_1"
"567","Blepharodon grandiflorum Benth.",5.681782,0.006196,1.2e-05,7.71968,0.170503,0.023235,7.296959,0.027931,0.00189,9.583135,0.122804,0.025218,"Mechanism_1"
"568","Blepharodon hatschbachii Fontella & Marquete",5.702281,NA,7.4e-05,7.149917,NA,0.139413,7.258412,NA,0.011337,9.344522,NA,0.151306,"Mechanism_1"
"569","Blepharodon julianii Morillo",5.688793,0.005465,1.8e-05,7.836583,0.240738,0.034853,7.373594,0.026086,0.002834,9.494928,0.022178,0.037827,"Mechanism_1"
"570","Blepharodon maigualidae Morillo",5.667983,NA,7.4e-05,8.239065,NA,0.139413,7.254178,NA,0.011337,9.684398,NA,0.151306,"Mechanism_1"
"571","Blepharodon philibertioides Schltr.",5.688838,NA,7.4e-05,7.270313,NA,0.139413,7.487734,NA,0.011337,8.731821,NA,0.151306,"Mechanism_1"
"572","Blepharodon reflexum Malme",5.681366,NA,7.4e-05,7.46164,NA,0.139413,7.220374,NA,0.011337,9.191259,NA,0.151306,"Mechanism_1"
"573","Blepharodon tillettii Morillo",5.673495,NA,7.4e-05,8.182839,NA,0.139413,7.242798,NA,0.011337,9.366232,NA,0.151306,"Mechanism_1"
"574","Blepharodon ulei Schltr.",5.684141,0.005006,1.2e-05,7.927024,0.108798,0.023235,7.315037,0.050133,0.00189,9.6258,0.099125,0.025218,"Mechanism_1"
"575","Condylocarpon glabrum Müll.Arg.",5.696589,0.000467,1.2e-05,7.307373,0.099108,0.023235,7.256627,0.01564,0.00189,9.188844,0.099555,0.025218,"Mechanism_1"
"576","Condylocarpon guyanense Desf.",5.70018,0.000404,1.1e-05,7.875934,0.066393,0.019916,7.35987,0.008896,0.00162,9.762974,0.041618,0.021615,"Mechanism_1"
"577","Condylocarpon intermedium Müll.Arg.",5.698768,0.001554,6e-06,7.565484,0.10175,0.010724,7.349899,0.017664,0.000872,9.401076,0.084914,0.011639,"Mechanism_1"
"578","Condylocarpon pubiflorum Müll.Arg.",5.695599,0.001846,5e-06,7.878203,0.071038,0.008713,7.159219,0.019908,0.000709,9.921026,0.06559,0.009457,"Mechanism_1"
"579","Cynanchum erikseniae Morillo",5.666946,NA,7.4e-05,6.940222,NA,0.139413,7.191429,NA,0.011337,8.758884,NA,0.151306,"Mechanism_1"
"580","Cynanchum goertsianum Morillo",5.695071,0.003867,3.7e-05,7.81302,0.156684,0.069706,7.287346,0.089162,0.005669,9.817332,0.100355,0.075653,"Mechanism_1"
"581","Cynanchum jaramilloi Morillo",5.658665,0.015517,3.7e-05,7.531536,0.023846,0.069706,7.036903,0.044806,0.005669,9.486836,0.132829,0.075653,"Mechanism_1"
"582","Cynanchum montevidense Spreng.",5.698172,0.000806,1e-06,7.310675,0.06044,0.00249,7.368417,0.019235,0.000202,9.136144,0.079355,0.002702,"Mechanism_1"
"583","Cynanchum nielsenii Morillo",5.647741,NA,7.4e-05,6.997596,NA,0.139413,7.031741,NA,0.011337,9.034915,NA,0.151306,"Mechanism_1"
"584","Cynanchum purpureiflorum Morillo",5.657564,NA,7.4e-05,7.628031,NA,0.139413,7.142037,NA,0.011337,9.242614,NA,0.151306,"Mechanism_1"
"585","Cynanchum stenospira K.Schum.",5.655742,0.012241,3.7e-05,6.948084,0.189989,0.069706,6.949273,0.149103,0.005669,9.488292,0.023929,0.075653,"Mechanism_1"
"586","Cynanchum surrubriflorum W.D.Stevens",5.692158,0.010791,3.7e-05,7.62632,0.307118,0.069706,7.430644,0.091756,0.005669,9.305544,0.270272,0.075653,"Mechanism_1"
"587","Cynanchum trollii Liede & Meve",5.658262,NA,7.4e-05,7.072422,NA,0.139413,7.367077,NA,0.011337,8.823795,NA,0.151306,"Mechanism_1"
"588","Cynanchum unguiculatum Ruiz & Pav. ex Britton",5.637108,NA,7.4e-05,6.867974,NA,0.139413,7.183871,NA,0.011337,8.539542,NA,0.151306,"Mechanism_1"
"589","Dictyanthus aeneus Woodson",5.702281,NA,7.4e-05,6.536692,NA,0.139413,7.554859,NA,0.011337,8.260493,NA,0.151306,"Mechanism_1"
"590","Dictyanthus ceratopetalus Donn.Sm.",5.688321,0.004231,3.7e-05,7.00692,0.213454,0.069706,7.502278,0.030345,0.005669,8.687722,0.141358,0.075653,"Mechanism_1"
"591","Dictyanthus parviflorus Hemsl.",5.681271,0.002639,4e-06,6.961897,0.091188,0.008201,7.491083,0.01549,0.000667,8.782247,0.119094,0.0089,"Mechanism_1"
"592","Dictyanthus pavonii Decne.",5.683804,0.002126,3e-06,7.000962,0.076954,0.005577,7.479814,0.016333,0.000453,8.777832,0.074782,0.006052,"Mechanism_1"
"593","Dictyanthus yucatanensis Standl.",5.701362,0.00074,1.8e-05,6.848971,0.111429,0.034853,7.544062,0.018822,0.002834,8.542283,0.117751,0.037827,"Mechanism_1"
"594","Ditassa acerifolia Lasser & Maguire",5.687314,0.000508,3.7e-05,8.268591,0.005001,0.069706,7.350516,0,0.005669,9.641603,0,0.075653,"Mechanism_1"
"595","Ditassa aequicymosa E.Fourn.",5.680104,0.003462,2.5e-05,7.32276,0.109963,0.046471,7.16517,0.008088,0.003779,9.323508,0.053903,0.050435,"Mechanism_1"
"596","Ditassa albiflora Schltr.",5.662787,NA,7.4e-05,6.588926,NA,0.139413,7.17549,NA,0.011337,8.858795,NA,0.151306,"Mechanism_1"
"597","Ditassa anderssonii Morillo",5.675543,0.004801,3.7e-05,7.58901,0.087927,0.069706,7.086955,0.045543,0.005669,9.790188,0.15746,0.075653,"Mechanism_1"
"598","Ditassa angustifolia Decne.",5.683965,0.003436,2.5e-05,7.740222,0.238705,0.046471,7.379171,0.015894,0.003779,9.509205,0.039268,0.050435,"Mechanism_1"
"599","Ditassa banksii Roem. & Schult.",5.695414,0.000168,3.7e-05,7.161545,0.012413,0.069706,7.278492,0.016565,0.005669,8.948793,0.066262,0.075653,"Mechanism_1"
"600","Ditassa bicolor Decne.",5.682804,0.006241,2.5e-05,7.409457,0.141247,0.046471,7.125151,0.047785,0.003779,9.280441,0.124985,0.050435,"Mechanism_1"
"601","Ditassa blanchetii Decne.",5.696774,0.001663,1.1e-05,7.221297,0.179151,0.019916,7.335949,0.020576,0.00162,9.136885,0.16966,0.021615,"Mechanism_1"
"602","Ditassa caucana Pittier",5.677092,0.003673,9e-06,7.461709,0.137957,0.017427,7.266863,0.030836,0.001417,9.634758,0.086007,0.018913,"Mechanism_1"
"603","Ditassa congesta E.Fourn.",5.682048,NA,7.4e-05,7.01661,NA,0.139413,7.200425,NA,0.011337,8.706656,NA,0.151306,"Mechanism_1"
"604","Ditassa crassa Schltr.",5.669201,0.003077,9e-06,6.751736,0.202599,0.017427,7.264843,0.036941,0.001417,8.946656,0.100505,0.018913,"Mechanism_1"
"605","Ditassa crassifolia Decne.",5.697701,0.001157,4e-06,7.255381,0.082013,0.006971,7.36618,0.012344,0.000567,9.070545,0.088854,0.007565,"Mechanism_1"
"606","Ditassa dardanoi T.U.P.Konno & Wand.",5.698568,0.000895,7e-06,6.621819,0.081044,0.012674,7.443005,0.015493,0.001031,8.378004,0.087442,0.013755,"Mechanism_1"
"607","Ditassa dolichoglossa Schltr.",5.688838,NA,7.4e-05,6.238325,NA,0.139413,7.377759,NA,0.011337,8.228711,NA,0.151306,"Mechanism_1"
"608","Ditassa endoleuca Schltr.",5.656167,NA,7.4e-05,6.779922,NA,0.139413,7.037906,NA,0.011337,9.224736,NA,0.151306,"Mechanism_1"
"609","Ditassa eximia Decne.",5.677604,0.003422,3.7e-05,7.226163,0.097667,0.069706,7.173909,0.009962,0.005669,9.318429,0.075815,0.075653,"Mechanism_1"
"610","Ditassa fasciculata E.Fourn.",5.680002,NA,7.4e-05,7.309212,NA,0.139413,7.180831,NA,0.011337,9.268043,NA,0.151306,"Mechanism_1"
"611","Ditassa fiebrigii Malme",5.659459,0.006795,3.7e-05,6.74598,0.509611,0.069706,7.360559,0.117046,0.005669,8.52994,0.259415,0.075653,"Mechanism_1"
"612","Ditassa foldatsii Morillo",5.688237,0.006047,2.5e-05,7.870856,0.153215,0.046471,7.253516,0.066182,0.003779,9.845932,0.104056,0.050435,"Mechanism_1"
"613","Ditassa gillespieae Morillo",5.695582,NA,7.4e-05,7.601902,NA,0.139413,7.355002,NA,0.011337,9.254644,NA,0.151306,"Mechanism_1"
"614","Ditassa glaziovii E.Fourn.",5.689335,0.002008,1.2e-05,6.583454,0.079131,0.023235,7.358942,0.032504,0.00189,8.399575,0.079388,0.025218,"Mechanism_1"
"615","Ditassa gracilipes Schltr.",5.69183,0.001925,5e-06,7.342982,0.108964,0.009294,7.27056,0.023614,0.000756,9.361263,0.065657,0.010087,"Mechanism_1"
"616","Ditassa gracilis Hand.-Mazz.",5.694574,NA,7.4e-05,7.167038,NA,0.139413,7.179308,NA,0.011337,9.633907,NA,0.151306,"Mechanism_1"
"617","Ditassa hastata Decne.",5.698651,0.001029,2e-06,6.629394,0.058553,0.003983,7.435354,0.013295,0.000324,8.374118,0.05697,0.004323,"Mechanism_1"
"618","Ditassa insignis Farinaccio",5.674525,NA,7.4e-05,7.5148,NA,0.139413,7.190676,NA,0.011337,9.459619,NA,0.151306,"Mechanism_1"
"619","Ditassa itambensis Rapini",5.674868,NA,7.4e-05,7.46451,NA,0.139413,7.114769,NA,0.011337,9.426983,NA,0.151306,"Mechanism_1"
"620","Ditassa laevis Mart.",5.673495,NA,7.4e-05,7.539559,NA,0.139413,7.107425,NA,0.011337,9.456419,NA,0.151306,"Mechanism_1"
"621","Ditassa lanceolata Decne.",5.685746,0.004127,1.2e-05,6.762141,0.203286,0.023235,7.30988,0.045847,0.00189,8.808526,0.236553,0.025218,"Mechanism_1"
"622","Ditassa lenheirensis Silveira",5.683511,0.001526,4e-06,7.166454,0.06037,0.008201,7.264371,0.024074,0.000667,9.045683,0.081218,0.0089,"Mechanism_1"
"623","Ditassa leonii Fontella & T.U.P.Konno",5.678762,0.009399,3.7e-05,7.261018,0.0502,0.069706,7.09966,0.063512,0.005669,9.397622,0.094885,0.075653,"Mechanism_1"
"624","Ditassa liesneri Morillo",5.670053,NA,7.4e-05,8.115222,NA,0.139413,7.211557,NA,0.011337,10.000977,NA,0.151306,"Mechanism_1"
"625","Ditassa lindemanii Morillo",5.691204,NA,7.4e-05,7.879291,NA,0.139413,7.370231,NA,0.011337,9.65995,NA,0.151306,"Mechanism_1"
"626","Ditassa linearis Mart.",5.680159,0.00529,3.7e-05,7.242429,0.004651,0.069706,7.169347,0.002309,0.005669,9.369899,0.029408,0.075653,"Mechanism_1"
"627","Ditassa lisae Morillo",5.681366,NA,7.4e-05,7.017506,NA,0.139413,7.317212,NA,0.011337,8.701014,NA,0.151306,"Mechanism_1"
"628","Ditassa longiloba Benth.",5.659935,0.010964,1.2e-05,7.464431,0.241214,0.023235,7.170018,0.062888,0.00189,9.48854,0.210708,0.025218,"Mechanism_1"
"629","Ditassa mandonii Rusby",5.67761,NA,7.4e-05,7.011214,NA,0.139413,7.250636,NA,0.011337,9.181426,NA,0.151306,"Mechanism_1"
"630","Ditassa maricaensis Fontella & E.A.Schwarz",5.69491,NA,7.4e-05,6.997596,NA,0.139413,7.285507,NA,0.011337,8.916506,NA,0.151306,"Mechanism_1"
"631","Ditassa microneriifolia Daniel",5.669018,NA,7.4e-05,7.180831,NA,0.139413,7.072422,NA,0.011337,9.639457,NA,0.151306,"Mechanism_1"
"632","Ditassa mucronata Mart.",5.675202,0.002277,5e-06,7.340442,0.048739,0.009958,7.12859,0.023738,0.00081,9.375216,0.055675,0.010808,"Mechanism_1"
"633","Ditassa nitida E.Fourn.",5.679658,0.00172,2.5e-05,7.40821,0.050624,0.046471,7.113614,0.008446,0.003779,9.28658,0.006526,0.050435,"Mechanism_1"
"634","Ditassa obcordata Mart.",5.684849,0.001624,5e-06,7.082185,0.068756,0.009958,7.284799,0.014721,0.00081,9.0274,0.074829,0.010808,"Mechanism_1"
"635","Ditassa olivaestevae Morillo",5.648094,NA,7.4e-05,8.328934,NA,0.139413,7.112327,NA,0.011337,9.951277,NA,0.151306,"Mechanism_1"
"636","Ditassa ottohuberi Morillo",5.670398,NA,7.4e-05,8.173575,NA,0.139413,7.198184,NA,0.011337,9.56142,NA,0.151306,"Mechanism_1"
"637","Ditassa oxyphylla Turcz.",5.693838,0.001579,5e-06,6.741857,0.083565,0.009294,7.333185,0.022433,0.000756,8.628229,0.083262,0.010087,"Mechanism_1"
"638","Ditassa poeppigii E.Fourn.",5.694708,0.008241,3.7e-05,6.993072,0.165442,0.069706,7.37082,0.050956,0.005669,8.87943,0.286017,0.075653,"Mechanism_1"
